date,player,line,predicted,actual,predDiff,rawProb,myProb,bookProb,edge,bet,stake,pnl,bankroll,betSide,betOdds,avgPts10,last1Pts,retrain_period,model_train_end
2026-01-07,Jaylen Brown,30.5,27.1,33,3.35,0.667,0.662,0.483,0.179,False,0.0,0.0,2280.58,under,-105,28.8,14.0,11,2026-01-01
2026-01-07,Lauri Markkanen,24.5,22.6,29,1.91,0.597,0.589,0.506,0.083,False,0.0,0.0,2280.58,under,-116,27.2,22.0,11,2026-01-01
2026-01-07,Luka Doncic,35.5,29.5,38,5.99,0.78,0.773,0.494,0.279,False,0.0,0.0,2280.58,under,-110,32.9,30.0,11,2026-01-01
2026-01-07,Nikola Vucevic,18.5,17.3,20,1.2,0.562,0.584,0.506,0.078,False,0.0,0.0,2280.58,under,-116,18.1,15.0,11,2026-01-01
2026-01-07,Paolo Banchero,23.5,20.8,30,2.71,0.636,0.665,0.492,0.173,False,0.0,0.0,2280.58,under,-109,20.6,14.0,11,2026-01-01
2026-01-07,Rayan Rupert,5.5,4.2,0,1.32,0.568,0.59,0.508,0.082,False,0.0,0.0,2280.58,under,-117,2.5,4.0,11,2026-01-01
2026-01-07,Scottie Barnes,19.5,18.1,17,1.39,0.571,0.594,0.498,0.096,False,0.0,0.0,2280.58,under,-112,17.7,18.0,11,2026-01-01
2026-01-07,Zion Williamson,23.5,22.2,22,1.33,0.568,0.557,0.513,0.044,False,0.0,0.0,2280.58,under,-120,24.6,15.0,11,2026-01-01
2026-01-08,Evan Mobley,16.5,14.7,19,1.79,0.591,0.619,0.483,0.136,True,158.96,-158.96,2121.62,under,-105,15.1,20.0,11,2026-01-01
2026-01-08,Moussa Diabate,9.5,7.4,10,2.13,0.608,0.64,0.508,0.132,True,151.93,-151.93,1969.69,under,-117,6.7,6.0,11,2026-01-01
2026-01-08,Cooper Flagg,21.5,19.2,26,2.32,0.618,0.645,0.52,0.125,True,137.26,-137.26,1832.43,under,-123,20.3,20.0,11,2026-01-01
2026-01-08,Aaron Nesmith,16.5,14.8,16,1.69,0.586,0.613,0.493,0.121,True,115.85,106.28,1938.72,under,-109,14.7,14.0,11,2026-01-01
2026-01-08,Anthony Davis,25.5,22.7,21,2.79,0.64,0.634,0.519,0.116,True,124.81,102.3,2041.02,under,-122,21.9,19.0,11,2026-01-01
2026-01-08,Donovan Mitchell,29.5,27.0,30,2.45,0.624,0.617,0.506,0.111,True,122.34,-122.34,1918.68,under,-116,26.3,30.0,11,2026-01-01
2026-01-08,Kyle Filipowski,12.5,8.9,8,3.65,0.681,0.723,0.499,0.224,False,0.0,0.0,1918.68,under,-112,8.2,2.0,11,2026-01-01
2026-01-08,Pascal Siakam,25.5,21.8,30,3.7,0.683,0.712,0.521,0.192,False,0.0,0.0,1918.68,under,-123,23.4,22.0,11,2026-01-01
2026-01-09,Jaren Jackson Jr,20.5,18.4,23,2.14,0.609,0.635,0.485,0.15,True,148.22,-148.22,1770.46,under,-106,20.3,19.0,11,2026-01-01
2026-01-09,Derik Queen,14.5,12.1,14,2.39,0.621,0.656,0.511,0.144,True,139.58,117.29,1887.75,under,-119,13.0,6.0,11,2026-01-01
2026-01-09,Tari Eason,15.5,13.0,6,2.46,0.624,0.66,0.517,0.143,True,149.15,123.26,2011.02,under,-121,13.5,15.0,11,2026-01-01
2026-01-09,Jock Landale,11.5,9.2,13,2.28,0.615,0.649,0.517,0.132,True,146.66,-146.66,1864.36,under,-121,11.3,0.0,11,2026-01-01
2026-01-09,Cedric Coward,13.5,11.6,13,1.9,0.597,0.626,0.51,0.116,True,117.86,99.88,1964.24,under,-118,14.6,16.0,11,2026-01-01
2026-01-09,Aaron Wiggins,15.5,9.8,16,5.7,0.769,0.81,0.502,0.308,False,0.0,0.0,1964.24,under,-114,6.5,7.0,11,2026-01-01
2026-01-09,Ajay Mitchell,18.5,12.6,23,5.93,0.778,0.818,0.482,0.336,False,0.0,0.0,1964.24,under,-105,13.0,16.0,11,2026-01-01
2026-01-09,Alex Sarr,19.5,16.1,14,3.42,0.67,0.699,0.512,0.187,False,0.0,0.0,1964.24,under,-119,14.6,15.0,11,2026-01-01
2026-01-09,Cam Spencer,14.5,10.7,7,3.76,0.686,0.729,0.496,0.233,False,0.0,0.0,1964.24,under,-111,12.3,14.0,11,2026-01-01
2026-01-09,Dillon Brooks,20.5,18.9,27,1.63,0.583,0.608,0.51,0.097,False,0.0,0.0,1964.24,under,-118,20.1,21.0,11,2026-01-01
2026-01-09,Isaiah Joe,13.5,5.5,3,8.01,0.849,0.877,0.502,0.375,False,0.0,0.0,1964.24,under,-114,4.8,5.0,11,2026-01-01
2026-01-09,Jalen Williams,24.5,18.7,26,5.78,0.772,0.795,0.508,0.287,False,0.0,0.0,1964.24,under,-117,16.8,17.0,11,2026-01-01
2026-01-09,Jaylen Brown,28.5,26.7,25,1.79,0.591,0.582,0.488,0.095,False,0.0,0.0,1964.24,under,-107,29.1,33.0,11,2026-01-01
2026-01-09,Steven Adams,7.5,6.4,5,1.06,0.554,0.573,0.494,0.08,False,0.0,0.0,1964.24,under,-110,6.1,7.0,11,2026-01-01
2026-01-09,Tyrese Maxey,29.5,27.6,29,1.87,0.595,0.587,0.516,0.071,False,0.0,0.0,1964.24,under,-121,29.0,22.0,11,2026-01-01
2026-01-09,Zach LaVine,20.5,19.1,15,1.36,0.569,0.592,0.508,0.084,False,0.0,0.0,1964.24,under,-117,18.3,20.0,11,2026-01-01
2026-01-09,Zion Williamson,25.5,23.2,31,2.27,0.615,0.608,0.515,0.093,False,0.0,0.0,1964.24,under,-120,23.9,22.0,11,2026-01-01
2026-01-10,Daniel Gafford,11.5,9.1,6,2.35,0.619,0.653,0.512,0.141,True,151.63,127.42,2091.66,under,-119,7.0,0.0,11,2026-01-01
2026-01-10,Collin Sexton,14.5,12.2,15,2.31,0.617,0.651,0.513,0.137,True,157.61,-157.61,1934.05,under,-120,13.3,11.0,11,2026-01-01
2026-01-10,Evan Mobley,17.5,15.4,24,2.1,0.606,0.633,0.498,0.135,True,138.38,-138.38,1795.67,under,-112,15.3,19.0,11,2026-01-01
2026-01-10,Aaron Nesmith,16.5,15.1,12,1.36,0.57,0.593,0.505,0.088,False,0.0,0.0,1795.67,under,-115,14.8,16.0,11,2026-01-01
2026-01-10,Brice Sensabaugh,14.5,11.1,26,3.36,0.668,0.709,0.502,0.207,False,0.0,0.0,1795.67,under,-114,11.3,14.0,11,2026-01-01
2026-01-10,Cody Williams,8.5,5.1,15,3.42,0.67,0.712,0.531,0.181,False,0.0,0.0,1795.67,under,-129,5.2,8.0,11,2026-01-01
2026-01-10,Cooper Flagg,23.5,18.7,11,4.77,0.731,0.758,0.5,0.258,False,0.0,0.0,1795.67,under,-113,20.6,26.0,11,2026-01-01
2026-01-10,Isaiah Collier,10.5,6.8,17,3.66,0.681,0.724,0.508,0.215,False,0.0,0.0,1795.67,under,-117,8.2,7.0,11,2026-01-01
2026-01-10,Jay Huff,10.5,9.2,8,1.33,0.568,0.591,0.519,0.072,False,0.0,0.0,1795.67,under,-122,8.3,10.0,11,2026-01-01
2026-01-10,Jaylen Brown,28.5,24.9,27,3.57,0.677,0.673,0.494,0.179,False,0.0,0.0,1795.67,under,-110,28.6,25.0,11,2026-01-01
2026-01-10,Keyonte George,27.5,22.7,4,4.78,0.731,0.727,0.519,0.208,False,0.0,0.0,1795.67,under,-122,24.8,19.0,11,2026-01-01
2026-01-10,Kyle Filipowski,13.5,7.6,4,5.86,0.775,0.816,0.515,0.301,False,0.0,0.0,1795.67,under,-120,8.4,8.0,11,2026-01-01
2026-01-10,Naji Marshall,17.5,14.2,14,3.34,0.667,0.708,0.521,0.187,False,0.0,0.0,1795.67,under,-123,14.5,17.0,11,2026-01-01
2026-01-10,Pascal Siakam,25.5,23.7,11,1.85,0.594,0.585,0.492,0.094,False,0.0,0.0,1795.67,under,-109,24.2,30.0,11,2026-01-01
2026-01-10,Taylor Hendricks,7.5,4.5,7,3.01,0.651,0.69,0.517,0.174,False,0.0,0.0,1795.67,under,-121,5.3,3.0,11,2026-01-01
2026-01-11,Devin Booker,28.5,25.2,17,3.29,0.664,0.66,0.52,0.14,True,140.15,113.94,1909.61,under,-123,25.3,31.0,11,2026-01-01
2026-01-11,Kevin Porter Jr.,17.5,15.1,10,2.39,0.621,0.648,0.518,0.131,True,138.84,113.8,2023.42,under,-122,17.8,22.0,11,2026-01-01
2026-01-11,Karl-Anthony Towns,20.5,18.5,20,2.01,0.602,0.628,0.498,0.13,True,139.41,124.47,2147.89,under,-112,18.7,15.0,11,2026-01-01
2026-01-11,Stephon Castle,16.5,14.6,11,1.88,0.596,0.625,0.5,0.125,True,142.97,126.52,2274.41,under,-113,15.7,9.0,11,2026-01-01
2026-01-11,Cam Spencer,13.5,11.4,12,2.13,0.608,0.64,0.519,0.122,True,154.0,126.23,2400.64,under,-122,11.1,7.0,11,2026-01-01
2026-01-11,Noah Clowney,15.5,13.6,17,1.86,0.595,0.624,0.504,0.12,True,154.84,-154.84,2245.8,under,-115,12.9,10.0,11,2026-01-01
2026-01-11,Zion Williamson,23.5,21.7,22,1.82,0.593,0.618,0.508,0.11,True,134.02,114.55,2360.35,under,-117,24.6,31.0,11,2026-01-01
2026-01-11,Alex Sarr,17.5,13.4,19,4.13,0.703,0.747,0.524,0.223,False,0.0,0.0,2360.35,under,-125,14.2,14.0,11,2026-01-01
2026-01-11,DeMar DeRozan,19.5,18.1,22,1.45,0.574,0.597,0.52,0.078,False,0.0,0.0,2360.35,under,-123,20.4,24.0,11,2026-01-01
2026-01-11,Dylan Harper,9.5,8.1,0,1.41,0.572,0.596,0.504,0.091,False,0.0,0.0,2360.35,under,-115,7.5,5.0,11,2026-01-01
2026-01-11,Jaden McDaniels,15.5,12.1,12,3.4,0.67,0.711,0.506,0.205,False,0.0,0.0,2360.35,under,-116,12.6,12.0,11,2026-01-01
2026-01-11,Kel'el Ware,10.5,9.4,8,1.13,0.558,0.578,0.496,0.082,False,0.0,0.0,2360.35,under,-111,12.3,2.0,11,2026-01-01
2026-01-11,Mark Williams,12.5,11.4,11,1.1,0.557,0.576,0.539,0.037,False,0.0,0.0,2360.35,under,-133,10.7,10.0,11,2026-01-01
2026-01-11,Rudy Gobert,11.5,10.1,2,1.41,0.572,0.596,0.502,0.094,False,0.0,0.0,2360.35,under,-114,10.4,8.0,11,2026-01-01
2026-01-11,Shaedon Sharpe,21.5,20.1,23,1.44,0.574,0.597,0.521,0.076,False,0.0,0.0,2360.35,under,-123,20.9,20.0,11,2026-01-01
2026-01-11,Terance Mann,8.5,7.5,7,1.0,0.551,0.57,0.526,0.044,False,0.0,0.0,2360.35,under,-126,7.3,6.0,11,2026-01-01
2026-01-12,Donovan Mitchell,29.5,26.3,21,3.15,0.658,0.653,0.513,0.139,True,180.45,150.38,2510.72,under,-120,27.2,28.0,11,2026-01-01
2026-01-12,Brandon Ingram,20.5,18.5,17,1.98,0.601,0.627,0.496,0.131,True,173.5,156.31,2667.03,under,-111,21.1,6.0,11,2026-01-01
2026-01-12,Deandre Ayton,14.5,12.5,13,2.05,0.604,0.635,0.513,0.122,True,178.96,149.13,2816.16,under,-120,11.3,4.0,11,2026-01-01
2026-01-12,Neemias Queta,11.5,9.5,15,1.96,0.6,0.63,0.522,0.108,True,170.32,-170.32,2645.84,under,-124,10.4,9.0,11,2026-01-01
2026-01-12,Cooper Flagg,22.5,18.7,27,3.76,0.686,0.715,0.494,0.222,False,0.0,0.0,2645.84,under,-110,19.3,11.0,11,2026-01-01
2026-01-12,Darius Garland,18.5,17.3,23,1.2,0.562,0.584,0.508,0.075,False,0.0,0.0,2645.84,under,-117,17.7,22.0,11,2026-01-01
2026-01-12,Derrick White,24.5,21.2,18,3.33,0.666,0.695,0.506,0.189,False,0.0,0.0,2645.84,under,-116,18.4,29.0,11,2026-01-01
2026-01-12,Keyonte George,22.5,19.2,32,3.27,0.663,0.693,0.492,0.201,False,0.0,0.0,2645.84,under,-109,22.5,4.0,11,2026-01-01
2026-01-12,Klay Thompson,13.5,11.9,18,1.65,0.584,0.611,0.522,0.089,False,0.0,0.0,2645.84,under,-124,12.2,10.0,11,2026-01-01
2026-01-12,Luka Doncic,35.5,27.6,42,7.91,0.846,0.831,0.5,0.331,False,0.0,0.0,2645.84,under,-113,32.5,24.0,11,2026-01-01
2026-01-12,Pascal Siakam,25.5,20.8,21,4.74,0.73,0.757,0.522,0.235,False,0.0,0.0,2645.84,under,-124,22.8,11.0,11,2026-01-01
2026-01-12,Payton Pritchard,22.5,18.0,23,4.48,0.718,0.746,0.508,0.238,False,0.0,0.0,2645.84,under,-117,18.5,4.0,11,2026-01-01
2026-01-13,Matas Buzelis,17.5,15.1,19,2.4,0.622,0.649,0.515,0.134,True,195.0,-195.0,2450.84,under,-120,16.4,15.0,11,2026-01-01
2026-01-13,Luka Doncic,35.5,32.7,27,2.81,0.641,0.636,0.506,0.129,True,170.73,147.18,2598.02,under,-116,33.8,42.0,11,2026-01-01
2026-01-13,Donte DiVincenzo,16.5,14.8,11,1.69,0.586,0.614,0.5,0.114,True,157.71,139.57,2737.59,under,-113,11.9,19.0,11,2026-01-01
2026-01-13,Julius Randle,22.5,21.1,29,1.37,0.57,0.593,0.487,0.106,True,150.17,-150.17,2587.42,under,-107,20.4,15.0,11,2026-01-01
2026-01-13,Aaron Gordon,19.5,16.4,16,3.12,0.656,0.685,0.483,0.202,False,0.0,0.0,2587.42,under,-105,17.6,23.0,11,2026-01-01
2026-01-13,Deandre Ayton,15.5,12.2,17,3.28,0.664,0.705,0.506,0.199,False,0.0,0.0,2587.42,under,-116,10.6,13.0,11,2026-01-01
2026-01-13,Devin Booker,26.5,24.2,24,2.32,0.618,0.611,0.512,0.098,False,0.0,0.0,2587.42,under,-119,24.9,17.0,11,2026-01-01
2026-01-13,Giannis Antetokounmpo,29.5,24.9,25,4.57,0.722,0.718,0.494,0.224,False,0.0,0.0,2587.42,under,-110,26.7,31.0,11,2026-01-01
2026-01-13,Jaden McDaniels,16.5,13.4,17,3.12,0.656,0.696,0.521,0.176,False,0.0,0.0,2587.42,under,-123,13.8,12.0,11,2026-01-01
2026-01-13,Kevin Huerter,12.5,9.4,11,3.09,0.655,0.695,0.528,0.167,False,0.0,0.0,2587.42,under,-127,10.4,13.0,11,2026-01-01
2026-01-13,Reed Sheppard,12.5,10.9,8,1.6,0.582,0.608,0.508,0.1,False,0.0,0.0,2587.42,under,-117,12.6,6.0,11,2026-01-01
2026-01-13,Shaedon Sharpe,25.5,21.3,19,4.24,0.708,0.736,0.504,0.232,False,0.0,0.0,2587.42,under,-115,20.7,23.0,11,2026-01-01
2026-01-13,Zion Williamson,23.5,19.9,12,3.64,0.68,0.71,0.512,0.197,False,0.0,0.0,2587.42,under,-119,24.2,22.0,11,2026-01-01
2026-01-14,Zion Williamson,22.5,19.8,25,2.69,0.635,0.664,0.522,0.142,True,205.75,-205.75,2381.67,under,-124,23.4,12.0,11,2026-01-01
2026-01-14,Aaron Nesmith,15.5,13.3,6,2.24,0.614,0.647,0.522,0.125,True,166.72,134.45,2516.12,under,-124,12.4,6.0,11,2026-01-01
2026-01-14,Zach LaVine,19.5,17.4,25,2.14,0.608,0.635,0.51,0.125,True,171.41,-171.41,2344.71,under,-118,18.1,19.0,11,2026-01-01
2026-01-14,Maxime Raynaud,12.5,10.4,10,2.1,0.607,0.638,0.516,0.123,True,159.34,131.69,2476.4,under,-121,11.2,11.0,11,2026-01-01
2026-01-14,Andrew Nembhard,17.5,16.0,14,1.52,0.578,0.601,0.522,0.08,False,0.0,0.0,2476.4,under,-124,17.3,13.0,11,2026-01-01
2026-01-14,Brandon Ingram,23.5,22.0,30,1.48,0.576,0.565,0.517,0.049,False,0.0,0.0,2476.4,under,-121,20.4,17.0,11,2026-01-01
2026-01-14,Coby White,20.5,17.5,6,3.05,0.653,0.682,0.498,0.184,False,0.0,0.0,2476.4,under,-112,15.9,22.0,11,2026-01-01
2026-01-14,DeMar DeRozan,19.5,18.4,27,1.1,0.556,0.578,0.505,0.073,False,0.0,0.0,2476.4,under,-115,21.6,32.0,11,2026-01-01
2026-01-14,Evan Mobley,17.5,16.0,17,1.51,0.577,0.601,0.523,0.078,False,0.0,0.0,2476.4,under,-124,15.1,15.0,11,2026-01-01
2026-01-14,Keyonte George,24.5,21.0,25,3.51,0.675,0.704,0.506,0.198,False,0.0,0.0,2476.4,under,-116,23.7,32.0,11,2026-01-01
2026-01-15,Luka Doncic,32.5,29.2,39,3.27,0.663,0.658,0.51,0.148,True,199.75,-199.75,2276.65,under,-118,32.0,27.0,11,2026-01-01
2026-01-15,Onyeka Okongwu,16.5,14.6,26,1.89,0.596,0.626,0.512,0.113,True,140.85,-140.85,2135.8,under,-119,17.0,7.0,11,2026-01-01
2026-01-15,Jaylen Wells,11.5,9.9,2,1.63,0.583,0.61,0.504,0.106,True,121.69,105.82,2241.62,under,-115,10.9,2.0,11,2026-01-01
2026-01-15,Cam Spencer,12.5,11.1,7,1.39,0.571,0.594,0.49,0.105,True,122.39,113.32,2354.94,under,-108,10.9,12.0,11,2026-01-01
2026-01-15,Giannis Antetokounmpo,28.5,25.9,21,2.57,0.63,0.623,0.519,0.104,True,135.93,111.42,2466.36,under,-122,26.6,25.0,11,2026-01-01
2026-01-15,Ryan Rollins,13.5,11.9,6,1.62,0.583,0.609,0.506,0.103,True,137.18,118.26,2584.62,under,-116,14.4,11.0,11,2026-01-01
2026-01-15,Jaylen Brown,29.5,27.3,27,2.21,0.612,0.605,0.503,0.102,True,141.04,123.72,2708.34,under,-114,27.9,27.0,11,2026-01-01
2026-01-15,Deandre Ayton,14.5,11.5,12,3.02,0.652,0.691,0.526,0.165,False,0.0,0.0,2708.34,under,-126,11.1,17.0,11,2026-01-01
2026-01-15,Karl-Anthony Towns,22.5,19.7,17,2.79,0.64,0.669,0.499,0.17,False,0.0,0.0,2708.34,under,-112,19.6,13.0,11,2026-01-01
2026-01-15,Keyonte George,24.5,22.7,17,1.78,0.591,0.582,0.507,0.074,False,0.0,0.0,2708.34,under,-116,23.8,25.0,11,2026-01-01
2026-01-15,Kon Knueppel,18.5,17.1,19,1.35,0.569,0.592,0.522,0.07,False,0.0,0.0,2708.34,under,-124,18.3,12.0,11,2026-01-01
2026-01-15,LaMelo Ball,20.5,19.1,30,1.38,0.57,0.593,0.52,0.074,False,0.0,0.0,2708.34,under,-123,20.8,17.0,11,2026-01-01
2026-01-15,Miles Bridges,17.5,16.5,25,1.02,0.552,0.573,0.526,0.047,False,0.0,0.0,2708.34,under,-126,16.0,15.0,11,2026-01-01
2026-01-15,Tyler Herro,21.5,20.3,22,1.17,0.56,0.582,0.51,0.071,False,0.0,0.0,2708.34,under,-118,20.1,23.0,11,2026-01-01
2026-01-16,Reed Sheppard,10.5,8.5,14,1.98,0.601,0.631,0.516,0.116,True,173.58,-173.58,2534.76,under,-121,11.3,7.0,11,2026-01-01
2026-01-16,Kyshawn George,15.5,13.7,15,1.78,0.591,0.619,0.504,0.115,True,156.68,136.24,2671.0,under,-115,13.7,5.0,11,2026-01-01
2026-01-16,Craig Porter Jr,6.5,5.1,2,1.4,0.572,0.595,0.494,0.101,True,141.63,128.75,2799.75,under,-110,3.6,1.0,11,2026-01-01
2026-01-16,Aaron Nesmith,16.5,14.0,12,2.46,0.624,0.659,0.502,0.157,False,0.0,0.0,2799.75,under,-114,12.0,6.0,11,2026-01-01
2026-01-16,Alex Sarr,18.5,15.4,19,3.08,0.655,0.683,0.518,0.166,False,0.0,0.0,2799.75,under,-122,15.4,19.0,11,2026-01-01
2026-01-16,Donovan Mitchell,29.5,27.6,13,1.87,0.595,0.587,0.498,0.089,False,0.0,0.0,2799.75,under,-112,27.1,35.0,11,2026-01-01
2026-01-16,Donte DiVincenzo,15.5,12.1,8,3.42,0.67,0.712,0.515,0.197,False,0.0,0.0,2799.75,under,-120,12.4,11.0,11,2026-01-01
2026-01-16,Jaden McDaniels,16.5,12.0,15,4.49,0.719,0.762,0.502,0.26,False,0.0,0.0,2799.75,under,-114,13.4,17.0,11,2026-01-01
2026-01-16,Jarrett Allen,13.5,12.4,10,1.06,0.554,0.574,0.528,0.046,False,0.0,0.0,2799.75,under,-127,12.8,10.0,11,2026-01-01
2026-01-16,Julius Randle,24.5,20.9,39,3.65,0.681,0.71,0.512,0.198,False,0.0,0.0,2799.75,under,-119,20.1,29.0,11,2026-01-01
2026-01-16,Pascal Siakam,25.5,23.9,27,1.57,0.58,0.57,0.496,0.074,False,0.0,0.0,2799.75,under,-111,24.9,26.0,11,2026-01-01
2026-01-16,Zion Williamson,24.5,21.8,27,2.72,0.637,0.665,0.51,0.155,False,0.0,0.0,2799.75,under,-118,23.7,25.0,11,2026-01-01
2026-01-17,Jalen Johnson,22.5,20.1,12,2.37,0.62,0.647,0.515,0.133,True,204.8,170.67,2970.42,under,-120,21.1,12.0,11,2026-01-01
2026-01-17,Stephon Castle,16.5,14.4,8,2.08,0.605,0.637,0.506,0.131,True,210.13,181.15,3151.57,under,-116,14.4,19.0,11,2026-01-01
2026-01-17,Mark Williams,11.5,9.3,14,2.17,0.61,0.643,0.513,0.129,True,223.6,-223.6,2927.97,under,-120,9.5,5.0,11,2026-01-01
2026-01-17,Derrick White,22.5,20.4,7,2.05,0.604,0.631,0.505,0.125,True,196.72,171.06,3099.03,under,-115,17.6,8.0,11,2026-01-01
2026-01-17,Mike Conley,7.5,5.3,0,2.17,0.61,0.643,0.518,0.125,True,215.0,176.23,3275.26,under,-122,4.1,6.0,11,2026-01-01
2026-01-17,Jalen Pickett,10.5,8.4,5,2.11,0.607,0.639,0.515,0.124,True,223.37,186.14,3461.4,under,-120,10.5,9.0,11,2026-01-01
2026-01-17,Stephen Curry,27.5,25.3,14,2.23,0.613,0.605,0.482,0.123,True,218.2,207.81,3669.21,under,-105,26.9,27.0,11,2026-01-01
2026-01-17,Khris Middleton,9.5,7.9,16,1.55,0.579,0.605,0.483,0.121,True,227.54,-227.54,3441.67,under,-105,7.4,2.0,11,2026-01-01
2026-01-17,Kyshawn George,15.5,13.8,29,1.74,0.589,0.616,0.496,0.121,True,219.67,-219.67,3222.0,under,-111,13.7,15.0,11,2026-01-01
2026-01-17,Naji Marshall,18.5,16.8,16,1.72,0.588,0.613,0.498,0.115,True,196.38,175.34,3397.34,under,-112,16.1,22.0,11,2026-01-01
2026-01-17,Aaron Gordon,19.5,18.0,8,1.47,0.575,0.598,0.488,0.111,True,195.15,182.38,3579.72,under,-107,17.2,22.0,11,2026-01-01
2026-01-17,Hugo Gonzalez,5.5,3.9,7,1.56,0.58,0.605,0.5,0.105,True,200.15,-200.15,3379.57,under,-113,3.6,2.0,11,2026-01-01
2026-01-17,Brice Sensabaugh,18.5,13.6,25,4.9,0.736,0.78,0.506,0.273,False,0.0,0.0,3379.57,under,-116,16.6,27.0,11,2026-01-01
2026-01-17,Cason Wallace,6.5,5.2,9,1.27,0.565,0.587,0.516,0.072,False,0.0,0.0,3379.57,under,-121,5.9,8.0,11,2026-01-01
2026-01-17,Collin Gillespie,14.5,11.0,11,3.52,0.675,0.717,0.519,0.198,False,0.0,0.0,3379.57,under,-122,12.5,18.0,11,2026-01-01
2026-01-17,Harrison Barnes,9.5,8.5,8,1.0,0.552,0.57,0.498,0.072,False,0.0,0.0,3379.57,under,-112,6.5,6.0,11,2026-01-01
2026-01-17,Jaden McDaniels,16.5,13.1,23,3.35,0.667,0.708,0.504,0.204,False,0.0,0.0,3379.57,under,-115,13.3,15.0,11,2026-01-01
2026-01-17,Jaylen Brown,31.5,26.1,41,5.42,0.758,0.752,0.504,0.248,False,0.0,0.0,3379.57,under,-115,27.6,27.0,11,2026-01-01
2026-01-17,Karl-Anthony Towns,21.5,18.5,23,3.01,0.651,0.68,0.522,0.158,False,0.0,0.0,3379.57,under,-124,17.3,17.0,11,2026-01-01
2026-01-17,Marcus Smart,12.5,10.2,25,2.33,0.618,0.652,0.502,0.15,False,0.0,0.0,3379.57,under,-114,7.6,10.0,11,2026-01-01
2026-01-17,Shaedon Sharpe,25.5,21.0,25,4.49,0.719,0.747,0.504,0.243,False,0.0,0.0,3379.57,under,-115,20.2,24.0,11,2026-01-01
2026-01-18,Shaedon Sharpe,26.5,23.2,27,3.33,0.666,0.661,0.519,0.142,True,266.34,-266.34,3113.23,under,-122,20.3,25.0,11,2026-01-01
2026-01-18,Zach LaVine,20.5,18.5,18,1.98,0.601,0.627,0.488,0.139,True,223.94,209.29,3322.52,under,-107,20.1,16.0,11,2026-01-01
2026-01-18,Cam Thomas,19.5,17.3,3,2.15,0.609,0.636,0.498,0.138,True,243.01,216.97,3539.49,under,-112,14.9,8.0,11,2026-01-01
2026-01-18,Reed Sheppard,10.5,8.7,11,1.78,0.591,0.619,0.485,0.133,True,242.44,-242.44,3297.05,under,-106,10.9,14.0,11,2026-01-01
2026-01-18,Collin Murray-Boyles,10.5,9.1,11,1.44,0.573,0.598,0.485,0.112,True,190.17,-190.17,3106.88,under,-106,9.4,10.0,11,2026-01-01
2026-01-18,Jaylen Wells,10.5,8.7,10,1.84,0.593,0.622,0.52,0.103,True,178.41,145.05,3251.93,under,-123,9.9,2.0,11,2026-01-01
2026-01-18,Alperen Sengun,22.5,21.0,21,1.45,0.574,0.598,0.504,0.094,False,0.0,0.0,3251.93,under,-115,17.9,25.0,11,2026-01-01
2026-01-18,Brandon Ingram,24.5,20.7,19,3.82,0.689,0.718,0.522,0.196,False,0.0,0.0,3251.93,under,-124,21.5,30.0,11,2026-01-01
2026-01-18,Jamal Murray,28.5,27.2,16,1.34,0.568,0.558,0.508,0.049,False,0.0,0.0,3251.93,under,-117,29.3,42.0,11,2026-01-01
2026-01-18,Luka Doncic,35.5,30.8,25,4.65,0.726,0.721,0.498,0.223,False,0.0,0.0,3251.93,under,-112,33.4,39.0,11,2026-01-01
2026-01-18,Sandro Mamukelashvili,10.5,9.3,20,1.19,0.561,0.582,0.506,0.076,False,0.0,0.0,3251.93,under,-116,9.7,8.0,11,2026-01-01
2026-01-18,Zion Williamson,22.5,19.3,20,3.21,0.66,0.689,0.498,0.191,False,0.0,0.0,3251.93,under,-112,23.2,27.0,11,2026-01-01
2026-01-19,Ryan Rollins,13.5,11.5,14,2.04,0.604,0.635,0.49,0.145,True,245.2,-245.2,3006.73,under,-108,13.5,6.0,11,2026-01-01
2026-01-19,Dylan Harper,10.5,8.4,15,2.07,0.605,0.637,0.51,0.126,True,206.47,-206.47,2800.26,under,-118,7.5,9.0,11,2026-01-01
2026-01-19,VJ Edgecombe,15.5,13.4,11,2.13,0.608,0.641,0.524,0.117,True,184.29,147.43,2947.69,under,-125,16.1,10.0,11,2026-01-01
2026-01-19,Isaiah Collier,9.5,7.6,10,1.92,0.598,0.628,0.512,0.115,True,185.59,-185.59,2762.1,under,-119,8.9,9.0,11,2026-01-01
2026-01-19,Jaylon Tyson,14.5,12.4,16,2.1,0.607,0.639,0.528,0.111,True,173.99,-173.99,2588.11,under,-127,13.5,39.0,11,2026-01-01
2026-01-19,Davion Mitchell,8.5,6.8,7,1.74,0.589,0.617,0.507,0.109,True,152.34,131.33,2719.44,under,-116,7.4,9.0,11,2026-01-01
2026-01-19,Julian Champagnie,13.5,11.8,13,1.67,0.585,0.612,0.508,0.104,True,153.43,131.14,2850.58,under,-117,15.8,7.0,11,2026-01-01
2026-01-19,Craig Porter Jr,6.5,5.1,9,1.41,0.572,0.596,0.494,0.102,True,152.65,-152.65,2697.93,under,-110,3.6,2.0,11,2026-01-01
2026-01-19,A.J. Green,9.5,7.3,18,2.23,0.613,0.646,0.488,0.159,False,0.0,0.0,2697.93,under,-107,8.4,6.0,11,2026-01-01
